_id,ltable_Id,rtable_Id,ltable_Site name,ltable_Address,ltable_Zip,ltable_Phone,rtable_Site name,rtable_Address,rtable_Zip,rtable_Phone
118128,1822,2081,MARCY NEWBERRY ASSOCIATION SOUTH HARPER MONTESSORI,8358 S STONY ISLAND AVE ,60617,7340375,"Chicago Public Schools Thorp, James N.",8914 S Buffalo Ave. ,60617,5356250
118134,1822,1670,MARCY NEWBERRY ASSOCIATION SOUTH HARPER MONTESSORI,8358 S STONY ISLAND AVE ,60617,7340375,EL VALOR MARI'S BUMBLE BEE ACADEMY,9725 S COMMERCIAL AVE ,60617,2217692
118135,1822,2154,MARCY NEWBERRY ASSOCIATION SOUTH HARPER MONTESSORI,8358 S STONY ISLAND AVE ,60617,7340375,El Valor Mari's Bumble Bee Academy,9725 S Commercial Ave ,60617,2217692
118139,1822,2521,MARCY NEWBERRY ASSOCIATION SOUTH HARPER MONTESSORI,8358 S STONY ISLAND AVE ,60617,7340375, Gallistel,10347 S. Ewing Ave. ,60617,5356540
118167,2780,461, South Harper 0-3,8358 S. Stony Island ,60617,7340303, South Harper Montessori School,8358 S. Stony Island ,,7340303
118168,2780,1822, South Harper 0-3,8358 S. Stony Island ,60617,7340303,MARCY NEWBERRY ASSOCIATION SOUTH HARPER MONTESSORI,8358 S STONY ISLAND AVE ,60617,7340375
118169,2780,2780, South Harper 0-3,8358 S. Stony Island ,60617,7340303, South Harper 0-3,8358 S. Stony Island ,60617,7340303
118170,2780,2781, South Harper 0-3,8358 S. Stony Island ,60617,7340303, South Harper Montessori Sch,8358 S. Stony Island ,60617,7340303
118171,2780,3263, South Harper 0-3,8358 S. Stony Island ,60617,7340303, South Harper Montessori Preschool,8358 S Stony Island Avenue ,60617,7343120
118172,2780,3042, South Harper 0-3,8358 S. Stony Island ,60617,7340303, All Nations Development Center,8435 S Stony Island Avenue ,60617,3757000
118175,2780,2648, South Harper 0-3,8358 S. Stony Island ,60617,7340303, McCann's Daycare Center,8612 S. Stony Island ,60617,3757932
118219,2781,461, South Harper Montessori Sch,8358 S. Stony Island ,60617,7340303, South Harper Montessori School,8358 S. Stony Island ,,7340303
118220,2781,1822, South Harper Montessori Sch,8358 S. Stony Island ,60617,7340303,MARCY NEWBERRY ASSOCIATION SOUTH HARPER MONTESSORI,8358 S STONY ISLAND AVE ,60617,7340375
118221,2781,2780, South Harper Montessori Sch,8358 S. Stony Island ,60617,7340303, South Harper 0-3,8358 S. Stony Island ,60617,7340303
118222,2781,2781, South Harper Montessori Sch,8358 S. Stony Island ,60617,7340303, South Harper Montessori Sch,8358 S. Stony Island ,60617,7340303
118223,2781,3263, South Harper Montessori Sch,8358 S. Stony Island ,60617,7340303, South Harper Montessori Preschool,8358 S Stony Island Avenue ,60617,7343120
118224,2781,3042, South Harper Montessori Sch,8358 S. Stony Island ,60617,7340303, All Nations Development Center,8435 S Stony Island Avenue ,60617,3757000
118227,2781,2648, South Harper Montessori Sch,8358 S. Stony Island ,60617,7340303, McCann's Daycare Center,8612 S. Stony Island ,60617,3757932
118271,3263,1822, South Harper Montessori Preschool,8358 S Stony Island Avenue ,60617,7343120,MARCY NEWBERRY ASSOCIATION SOUTH HARPER MONTESSORI,8358 S STONY ISLAND AVE ,60617,7340375
118272,3263,2780, South Harper Montessori Preschool,8358 S Stony Island Avenue ,60617,7343120, South Harper 0-3,8358 S. Stony Island ,60617,7340303
118273,3263,2781, South Harper Montessori Preschool,8358 S Stony Island Avenue ,60617,7343120, South Harper Montessori Sch,8358 S. Stony Island ,60617,7340303
118274,3263,3263, South Harper Montessori Preschool,8358 S Stony Island Avenue ,60617,7343120, South Harper Montessori Preschool,8358 S Stony Island Avenue ,60617,7343120
118275,3263,3042, South Harper Montessori Preschool,8358 S Stony Island Avenue ,60617,7343120, All Nations Development Center,8435 S Stony Island Avenue ,60617,3757000
118278,3263,2648, South Harper Montessori Preschool,8358 S Stony Island Avenue ,60617,7343120, McCann's Daycare Center,8612 S. Stony Island ,60617,3757932
118279,3263,3251, South Harper Montessori Preschool,8358 S Stony Island Avenue ,60617,7343120, Saint Bronislava Early Childhood Center,8716 S Colfax Avenue ,60617,6557305
118280,3263,3096, South Harper Montessori Preschool,8358 S Stony Island Avenue ,60617,7343120, Chicago Department of Human Services - South Chicago,8759 S Commercial Avenue ,60617,7470331
118281,3263,3295, South Harper Montessori Preschool,8358 S Stony Island Avenue ,60617,7343120, YMCA South Chicago II,8902 S Brandon Avenue ,60617,7217230
118286,3263,3241, South Harper Montessori Preschool,8358 S Stony Island Avenue ,60617,7343120, Our Lady of Guadalupe Early Childhood Center,9129 S Burley Avenue ,60617,9785320
118292,3263,2804, South Harper Montessori Preschool,8358 S Stony Island Avenue ,60617,7343120, Taylor,9912 S. Avenue H ,60617,5356240
118295,3263,3073, South Harper Montessori Preschool,8358 S Stony Island Avenue ,60617,7343120, Catholic Charities Chicago - St. Kevin,10509 S Torrence Avenue ,60617,3746466
118298,3263,3038, South Harper Montessori Preschool,8358 S Stony Island Avenue ,60617,7343120, Ada S. McKinley Services - McKinley - Trumbull,10530 S Oglesby Avenue ,60617,3757022
118303,863,863, Morgan,8407 S. Kerfoot ,,5353366, Morgan,8407 S. Kerfoot ,,5353366
118304,863,1551, Morgan,8407 S. Kerfoot ,,5353366,"CHICAGO PUBLIC SCHOOLS MORGAN, GARRETT A.",8407 S KERFOOT ,60620,5353366
118305,863,2045, Morgan,8407 S. Kerfoot ,,5353366,"Chicago Public Schools Morgan, Garrett A.",8407 S. Kerfoot ,60620,5353366
118306,863,2665, Morgan,8407 S. Kerfoot ,,5353366, Morgan,8407 S. Kerfoot ,60620,5353366
118359,1551,863,"CHICAGO PUBLIC SCHOOLS MORGAN, GARRETT A.",8407 S KERFOOT ,60620,5353366, Morgan,8407 S. Kerfoot ,,5353366
118360,1551,1551,"CHICAGO PUBLIC SCHOOLS MORGAN, GARRETT A.",8407 S KERFOOT ,60620,5353366,"CHICAGO PUBLIC SCHOOLS MORGAN, GARRETT A.",8407 S KERFOOT ,60620,5353366
118361,1551,2045,"CHICAGO PUBLIC SCHOOLS MORGAN, GARRETT A.",8407 S KERFOOT ,60620,5353366,"Chicago Public Schools Morgan, Garrett A.",8407 S. Kerfoot ,60620,5353366
118362,1551,2665,"CHICAGO PUBLIC SCHOOLS MORGAN, GARRETT A.",8407 S KERFOOT ,60620,5353366, Morgan,8407 S. Kerfoot ,60620,5353366
118426,2045,863,"Chicago Public Schools Morgan, Garrett A.",8407 S. Kerfoot ,60620,5353366, Morgan,8407 S. Kerfoot ,,5353366
118427,2045,1551,"Chicago Public Schools Morgan, Garrett A.",8407 S. Kerfoot ,60620,5353366,"CHICAGO PUBLIC SCHOOLS MORGAN, GARRETT A.",8407 S KERFOOT ,60620,5353366
118428,2045,2045,"Chicago Public Schools Morgan, Garrett A.",8407 S. Kerfoot ,60620,5353366,"Chicago Public Schools Morgan, Garrett A.",8407 S. Kerfoot ,60620,5353366
118429,2045,2665,"Chicago Public Schools Morgan, Garrett A.",8407 S. Kerfoot ,60620,5353366, Morgan,8407 S. Kerfoot ,60620,5353366
118493,2665,863, Morgan,8407 S. Kerfoot ,60620,5353366, Morgan,8407 S. Kerfoot ,,5353366
118494,2665,1551, Morgan,8407 S. Kerfoot ,60620,5353366,"CHICAGO PUBLIC SCHOOLS MORGAN, GARRETT A.",8407 S KERFOOT ,60620,5353366
118495,2665,2045, Morgan,8407 S. Kerfoot ,60620,5353366,"Chicago Public Schools Morgan, Garrett A.",8407 S. Kerfoot ,60620,5353366
118496,2665,2665, Morgan,8407 S. Kerfoot ,60620,5353366, Morgan,8407 S. Kerfoot ,60620,5353366
118527,3042,1822, All Nations Development Center,8435 S Stony Island Avenue ,60617,3757000,MARCY NEWBERRY ASSOCIATION SOUTH HARPER MONTESSORI,8358 S STONY ISLAND AVE ,60617,7340375
118528,3042,2780, All Nations Development Center,8435 S Stony Island Avenue ,60617,3757000, South Harper 0-3,8358 S. Stony Island ,60617,7340303
118529,3042,2781, All Nations Development Center,8435 S Stony Island Avenue ,60617,3757000, South Harper Montessori Sch,8358 S. Stony Island ,60617,7340303
118530,3042,3263, All Nations Development Center,8435 S Stony Island Avenue ,60617,3757000, South Harper Montessori Preschool,8358 S Stony Island Avenue ,60617,7343120
118531,3042,3042, All Nations Development Center,8435 S Stony Island Avenue ,60617,3757000, All Nations Development Center,8435 S Stony Island Avenue ,60617,3757000
118534,3042,2648, All Nations Development Center,8435 S Stony Island Avenue ,60617,3757000, McCann's Daycare Center,8612 S. Stony Island ,60617,3757932
118535,3042,3251, All Nations Development Center,8435 S Stony Island Avenue ,60617,3757000, Saint Bronislava Early Childhood Center,8716 S Colfax Avenue ,60617,6557305
118536,3042,3096, All Nations Development Center,8435 S Stony Island Avenue ,60617,3757000, Chicago Department of Human Services - South Chicago,8759 S Commercial Avenue ,60617,7470331
118537,3042,3295, All Nations Development Center,8435 S Stony Island Avenue ,60617,3757000, YMCA South Chicago II,8902 S Brandon Avenue ,60617,7217230
118542,3042,3241, All Nations Development Center,8435 S Stony Island Avenue ,60617,3757000, Our Lady of Guadalupe Early Childhood Center,9129 S Burley Avenue ,60617,9785320
118548,3042,2804, All Nations Development Center,8435 S Stony Island Avenue ,60617,3757000, Taylor,9912 S. Avenue H ,60617,5356240
118551,3042,3073, All Nations Development Center,8435 S Stony Island Avenue ,60617,3757000, Catholic Charities Chicago - St. Kevin,10509 S Torrence Avenue ,60617,3746466
118554,3042,3038, All Nations Development Center,8435 S Stony Island Avenue ,60617,3757000, Ada S. McKinley Services - McKinley - Trumbull,10530 S Oglesby Avenue ,60617,3757022
118559,1140,1140, Coles,8441 S. Yates ,,5356550, Coles,8441 S. Yates ,,5356550
118560,1140,2438, Coles,8441 S. Yates ,,5356550, Coles,8441 S. Yates ,60617,5356550
118585,2438,1140, Coles,8441 S. Yates ,60617,5356550, Coles,8441 S. Yates ,,5356550
118586,2438,2438, Coles,8441 S. Yates ,60617,5356550, Coles,8441 S. Yates ,60617,5356550
118637,2477,1427, Durkin Park School,8445 S. Kolin ,60652,5352322,CAROLE ROBERTSON CENTER FOR LEARNING FCCH-MICHELLE PADILLA,7973 S KOLIN AVE ,60652,5211600
118650,2477,2477, Durkin Park School,8445 S. Kolin ,60652,5352322, Durkin Park School,8445 S. Kolin ,60652,5352322
118679,1743,3113,HENRY BOOTH HOUSE JELLY BEAN LEARINING CENTER-8501 S ASHLAND,8501 S ASHLAND ,60620,2395437, Childserv Englewood,7928 S Ashland Avenue ,60620,
118685,1743,1608,HENRY BOOTH HOUSE JELLY BEAN LEARINING CENTER-8501 S ASHLAND,8501 S ASHLAND ,60620,2395437,CHICAGO YOUTH CENTERS EZZARD CHARLES SCHOOL,7946 S ASHLAND AVE ,60620,4870227
118686,1743,2100,HENRY BOOTH HOUSE JELLY BEAN LEARINING CENTER-8501 S ASHLAND,8501 S ASHLAND ,60620,2395437,Chicago Youth Centers Ezzard Charles School,7946 S Ashland Ave ,60620,4870227
118687,1743,2501,HENRY BOOTH HOUSE JELLY BEAN LEARINING CENTER-8501 S ASHLAND,8501 S ASHLAND ,60620,2395437, Ezzard Charles,7946 S Ashland  ,60620,4870227
118689,1743,3146,HENRY BOOTH HOUSE JELLY BEAN LEARINING CENTER-8501 S ASHLAND,8501 S ASHLAND ,60620,2395437, Ezzard Charles School,7946 S Ashland Avenue ,60620,4870227
118706,1743,1743,HENRY BOOTH HOUSE JELLY BEAN LEARINING CENTER-8501 S ASHLAND,8501 S ASHLAND ,60620,2395437,HENRY BOOTH HOUSE JELLY BEAN LEARINING CENTER-8501 S ASHLAND,8501 S ASHLAND ,60620,2395437
118707,1743,2192,HENRY BOOTH HOUSE JELLY BEAN LEARINING CENTER-8501 S ASHLAND,8501 S ASHLAND ,60620,2395437,Henry Booth House Jelly Bean Learining Center-8501 S ASHLAND,8501 S Ashland ,60620,2395437
118745,2192,3113,Henry Booth House Jelly Bean Learining Center-8501 S ASHLAND,8501 S Ashland ,60620,2395437, Childserv Englewood,7928 S Ashland Avenue ,60620,
118751,2192,1608,Henry Booth House Jelly Bean Learining Center-8501 S ASHLAND,8501 S Ashland ,60620,2395437,CHICAGO YOUTH CENTERS EZZARD CHARLES SCHOOL,7946 S ASHLAND AVE ,60620,4870227
118752,2192,2100,Henry Booth House Jelly Bean Learining Center-8501 S ASHLAND,8501 S Ashland ,60620,2395437,Chicago Youth Centers Ezzard Charles School,7946 S Ashland Ave ,60620,4870227
118753,2192,2501,Henry Booth House Jelly Bean Learining Center-8501 S ASHLAND,8501 S Ashland ,60620,2395437, Ezzard Charles,7946 S Ashland  ,60620,4870227
118755,2192,3146,Henry Booth House Jelly Bean Learining Center-8501 S ASHLAND,8501 S Ashland ,60620,2395437, Ezzard Charles School,7946 S Ashland Avenue ,60620,4870227
118772,2192,1743,Henry Booth House Jelly Bean Learining Center-8501 S ASHLAND,8501 S Ashland ,60620,2395437,HENRY BOOTH HOUSE JELLY BEAN LEARINING CENTER-8501 S ASHLAND,8501 S ASHLAND ,60620,2395437
118773,2192,2192,Henry Booth House Jelly Bean Learining Center-8501 S ASHLAND,8501 S Ashland ,60620,2395437,Henry Booth House Jelly Bean Learining Center-8501 S ASHLAND,8501 S Ashland ,60620,2395437
118783,869,869, Gresham,8524 S. Green ,,5353350, Gresham,8524 S. Green ,,5353350
118784,869,1515, Gresham,8524 S. Green ,,5353350,"CHICAGO PUBLIC SCHOOLS GRESHAM, WALTER Q.",8524 S GREEN ,60620,5353350
118785,869,2009, Gresham,8524 S. Green ,,5353350,"Chicago Public Schools Gresham, Walter Q.",8524 S. Green ,60620,5353350
118786,869,2532, Gresham,8524 S. Green ,,5353350, Gresham,8524 S. Green ,60620,5353350
118807,1515,2699,"CHICAGO PUBLIC SCHOOLS GRESHAM, WALTER Q.",8524 S GREEN ,60620,5353350, Oglesby,7646 S. Green ,60620,5353060
118844,1515,869,"CHICAGO PUBLIC SCHOOLS GRESHAM, WALTER Q.",8524 S GREEN ,60620,5353350, Gresham,8524 S. Green ,,5353350
118845,1515,1515,"CHICAGO PUBLIC SCHOOLS GRESHAM, WALTER Q.",8524 S GREEN ,60620,5353350,"CHICAGO PUBLIC SCHOOLS GRESHAM, WALTER Q.",8524 S GREEN ,60620,5353350
118846,1515,2009,"CHICAGO PUBLIC SCHOOLS GRESHAM, WALTER Q.",8524 S GREEN ,60620,5353350,"Chicago Public Schools Gresham, Walter Q.",8524 S. Green ,60620,5353350
118847,1515,2532,"CHICAGO PUBLIC SCHOOLS GRESHAM, WALTER Q.",8524 S GREEN ,60620,5353350, Gresham,8524 S. Green ,60620,5353350
118874,2009,2699,"Chicago Public Schools Gresham, Walter Q.",8524 S. Green ,60620,5353350, Oglesby,7646 S. Green ,60620,5353060
118911,2009,869,"Chicago Public Schools Gresham, Walter Q.",8524 S. Green ,60620,5353350, Gresham,8524 S. Green ,,5353350
118912,2009,1515,"Chicago Public Schools Gresham, Walter Q.",8524 S. Green ,60620,5353350,"CHICAGO PUBLIC SCHOOLS GRESHAM, WALTER Q.",8524 S GREEN ,60620,5353350
118913,2009,2009,"Chicago Public Schools Gresham, Walter Q.",8524 S. Green ,60620,5353350,"Chicago Public Schools Gresham, Walter Q.",8524 S. Green ,60620,5353350
118914,2009,2532,"Chicago Public Schools Gresham, Walter Q.",8524 S. Green ,60620,5353350, Gresham,8524 S. Green ,60620,5353350
118941,2532,2699, Gresham,8524 S. Green ,60620,5353350, Oglesby,7646 S. Green ,60620,5353060
118978,2532,869, Gresham,8524 S. Green ,60620,5353350, Gresham,8524 S. Green ,,5353350
118979,2532,1515, Gresham,8524 S. Green ,60620,5353350,"CHICAGO PUBLIC SCHOOLS GRESHAM, WALTER Q.",8524 S GREEN ,60620,5353350
118980,2532,2009, Gresham,8524 S. Green ,60620,5353350,"Chicago Public Schools Gresham, Walter Q.",8524 S. Green ,60620,5353350
118981,2532,2532, Gresham,8524 S. Green ,60620,5353350, Gresham,8524 S. Green ,60620,5353350
118988,1142,1142, Foster Park,8530 S. Wood St. ,,5352725, Foster Park,8530 S. Wood St. ,,5352725
118989,1142,2513, Foster Park,8530 S. Wood St. ,,5352725, Foster Park,8530 S. Wood St. ,60620,5352725
119019,2513,2588, Foster Park,8530 S. Wood St. ,60620,5352725, Joplin,7931 S. Honore St. ,60620,5353425
119035,2513,1416, Foster Park,8530 S. Wood St. ,60620,5352725,CAROLE ROBERTSON CENTER FOR LEARNING FCCH-DARLENE MCGHEE,8055 S WOOD ,60620,9945193
119050,2513,1142, Foster Park,8530 S. Wood St. ,60620,5352725, Foster Park,8530 S. Wood St. ,,5352725
119051,2513,2513, Foster Park,8530 S. Wood St. ,60620,5352725, Foster Park,8530 S. Wood St. ,60620,5352725
119057,1143,1143, Caldwell,8546 S. Cregier ,,5356300, Caldwell,8546 S. Cregier ,,5356300
119058,1143,2356, Caldwell,8546 S. Cregier ,,5356300, Caldwell (Blended),8546 S. Cregier ,60617,5356300
119084,2356,1143, Caldwell (Blended),8546 S. Cregier ,60617,5356300, Caldwell,8546 S. Cregier ,,5356300
119085,2356,2356, Caldwell (Blended),8546 S. Cregier ,60617,5356300, Caldwell (Blended),8546 S. Cregier ,60617,5356300
119111,188,188, Dorothy Sutton Branch - Dorothy Sutton Branch,8601 S State St ,,7234445, Dorothy Sutton Branch - Dorothy Sutton Branch,8601 S State St ,,7234445
119112,188,465, Dorothy Sutton Branch - Dorothy Sutton Branch,8601 S State St ,,7234445, Dorothy Sutton Branch Headstart and Daycare,8601 S. State St. ,,7234445
119113,188,871, Dorothy Sutton Branch - Dorothy Sutton Branch,8601 S State St ,,7234445, Dorothy Sutton Branch - Dorothy Sutton Branch,8601 S State St ,,7234445
119114,188,1629, Dorothy Sutton Branch - Dorothy Sutton Branch,8601 S State St ,,7234445,DOROTHY SUTTON BRANCH DOROTHY SUTTON BRANCH,8601 S STATE ,60619,7234445
119115,188,2120, Dorothy Sutton Branch - Dorothy Sutton Branch,8601 S State St ,,7234445,Dorothy Sutton Branch Dorothy Sutton Branch,8601 S. State St ,60619,7234445
119116,188,2906, Dorothy Sutton Branch - Dorothy Sutton Branch,8601 S State St ,,7234445, Dorothy Sutton Branch Head Start & Day Care,8601 South State Street  ,60619,7234445
119117,465,188, Dorothy Sutton Branch Headstart and Daycare,8601 S. State St. ,,7234445, Dorothy Sutton Branch - Dorothy Sutton Branch,8601 S State St ,,7234445
119118,465,465, Dorothy Sutton Branch Headstart and Daycare,8601 S. State St. ,,7234445, Dorothy Sutton Branch Headstart and Daycare,8601 S. State St. ,,7234445
119119,465,871, Dorothy Sutton Branch Headstart and Daycare,8601 S. State St. ,,7234445, Dorothy Sutton Branch - Dorothy Sutton Branch,8601 S State St ,,7234445
119120,465,1629, Dorothy Sutton Branch Headstart and Daycare,8601 S. State St. ,,7234445,DOROTHY SUTTON BRANCH DOROTHY SUTTON BRANCH,8601 S STATE ,60619,7234445
119121,465,2120, Dorothy Sutton Branch Headstart and Daycare,8601 S. State St. ,,7234445,Dorothy Sutton Branch Dorothy Sutton Branch,8601 S. State St ,60619,7234445
119122,465,2906, Dorothy Sutton Branch Headstart and Daycare,8601 S. State St. ,,7234445, Dorothy Sutton Branch Head Start & Day Care,8601 South State Street  ,60619,7234445
119123,871,188, Dorothy Sutton Branch - Dorothy Sutton Branch,8601 S State St ,,7234445, Dorothy Sutton Branch - Dorothy Sutton Branch,8601 S State St ,,7234445
